Datetime,Open,High,Low,Close
2024-09-12 04:00:00+01:00,142.52699279785156,142.61300659179688,142.34800720214844,142.58900451660156
2024-09-12 05:00:00+01:00,142.58700561523438,142.84300231933594,142.5760040283203,142.78599548339844
2024-09-12 06:00:00+01:00,142.77999877929688,142.91400146484375,142.61199951171875,142.83099365234375
2024-09-12 07:00:00+01:00,142.83200073242188,142.83999633789062,142.46299743652344,142.5749969482422
2024-09-12 08:00:00+01:00,142.5749969482422,143.04400634765625,142.5469970703125,142.76499938964844
2024-09-12 09:00:00+01:00,142.76400756835938,142.76400756835938,142.5279998779297,142.57899475097656
2024-09-12 10:00:00+01:00,142.58200073242188,142.71099853515625,142.51300048828125,142.67300415039062
2024-09-12 11:00:00+01:00,142.67100524902344,142.7760009765625,142.5850067138672,142.61900329589844
2024-09-12 12:00:00+01:00,142.6179962158203,142.64199829101562,142.36599731445312,142.56100463867188
2024-09-12 13:00:00+01:00,142.56300354003906,142.61900329589844,141.9510040283203,142.09800720214844
2024-09-12 14:00:00+01:00,142.09500122070312,142.43299865722656,141.90699768066406,142.00799560546875
2024-09-12 15:00:00+01:00,142.0070037841797,142.66099548339844,142.0019989013672,142.47799682617188
2024-09-12 16:00:00+01:00,142.48399353027344,142.5570068359375,142.19000244140625,142.24000549316406
2024-09-12 17:00:00+01:00,142.24000549316406,142.65499877929688,142.20799255371094,142.51400756835938
2024-09-12 18:00:00+01:00,142.51199340820312,142.5679931640625,142.23500061035156,142.27099609375
2024-09-12 19:00:00+01:00,142.26699829101562,142.36599731445312,141.9080047607422,142.02200317382812
2024-09-12 20:00:00+01:00,142.02099609375,142.08999633789062,141.7469940185547,141.88099670410156
2024-09-12 21:00:00+01:00,141.8800048828125,141.9239959716797,141.7209930419922,141.79100036621094
2024-09-12 22:00:00+01:00,141.802001953125,141.8419952392578,141.75599670410156,141.8159942626953
2024-09-12 23:00:00+01:00,141.82000732421875,141.875,141.69000244140625,141.80799865722656
2024-09-13 00:00:00+01:00,141.83900451660156,141.84100341796875,141.42100524902344,141.5030059814453
2024-09-13 01:00:00+01:00,141.50900268554688,141.5570068359375,141.16000366210938,141.1959991455078
2024-09-13 02:00:00+01:00,141.1909942626953,141.29400634765625,140.9969940185547,141.2259979248047
2024-09-13 03:00:00+01:00,141.22500610351562,141.28900146484375,140.7740020751953,141.03500366210938
2024-09-13 04:00:00+01:00,141.03500366210938,141.1320037841797,140.81199645996094,140.97500610351562
2024-09-13 05:00:00+01:00,140.9759979248047,141.02000427246094,140.63900756835938,140.95399475097656
2024-09-13 06:00:00+01:00,140.9499969482422,141.1750030517578,140.74000549316406,140.86099243164062
2024-09-13 07:00:00+01:00,140.86000061035156,141.17300415039062,140.822998046875,141.08799743652344
2024-09-13 08:00:00+01:00,141.08700561523438,141.41400146484375,140.8159942626953,140.91200256347656
2024-09-13 09:00:00+01:00,140.91299438476562,140.968994140625,140.406005859375,140.6999969482422
2024-09-13 10:00:00+01:00,140.6999969482422,140.72900390625,140.35800170898438,140.57200622558594
2024-09-13 11:00:00+01:00,140.56900024414062,140.71800231933594,140.36099243164062,140.6929931640625
2024-09-13 12:00:00+01:00,140.69700622558594,140.97900390625,140.593994140625,140.83099365234375
2024-09-13 13:00:00+01:00,140.8300018310547,141.02000427246094,140.6959991455078,140.7259979248047
2024-09-13 14:00:00+01:00,140.7259979248047,140.72799682617188,140.2779998779297,140.35899353027344
2024-09-13 15:00:00+01:00,140.3520050048828,140.77499389648438,140.281005859375,140.63900756835938
2024-09-13 16:00:00+01:00,140.63900756835938,140.67599487304688,140.33799743652344,140.66099548339844
2024-09-13 17:00:00+01:00,140.6649932861328,140.94200134277344,140.58599853515625,140.80599975585938
2024-09-13 18:00:00+01:00,140.8070068359375,140.96400451660156,140.76499938964844,140.90899658203125
2024-09-13 19:00:00+01:00,140.9080047607422,141.0070037841797,140.83200073242188,140.92799377441406
2024-09-13 20:00:00+01:00,140.93099975585938,140.96600341796875,140.8800048828125,140.92999267578125
2024-09-13 21:00:00+01:00,140.92599487304688,140.93699645996094,140.76400756835938,140.77999877929688
2024-09-13 22:00:00+01:00,140.76400756835938,140.76400756835938,140.76400756835938,140.76400756835938
2024-09-16 00:00:00+01:00,140.68600463867188,140.89700317382812,140.677001953125,140.843994140625
2024-09-16 01:00:00+01:00,140.843994140625,140.8489990234375,140.41799926757812,140.52499389648438
2024-09-16 02:00:00+01:00,140.52499389648438,140.58599853515625,140.44200134277344,140.53799438476562
2024-09-16 03:00:00+01:00,140.5399932861328,140.56300354003906,140.46800231933594,140.531005859375
2024-09-16 04:00:00+01:00,140.53399658203125,140.54299926757812,140.04100036621094,140.1199951171875
2024-09-16 05:00:00+01:00,140.1199951171875,140.3040008544922,139.94500732421875,140.21499633789062
2024-09-16 06:00:00+01:00,140.2100067138672,140.28700256347656,140.06199645996094,140.19200134277344
2024-09-16 07:00:00+01:00,140.19400024414062,140.23399353027344,139.7209930419922,139.8509979248047
2024-09-16 08:00:00+01:00,139.8520050048828,139.93499755859375,139.57200622558594,139.875
2024-09-16 09:00:00+01:00,139.8719940185547,139.94400024414062,139.72799682617188,139.8509979248047
2024-09-16 10:00:00+01:00,139.85000610351562,140.27499389648438,139.82400512695312,140.20599365234375
2024-09-16 11:00:00+01:00,140.2050018310547,140.23199462890625,140.02099609375,140.12399291992188
2024-09-16 12:00:00+01:00,140.1199951171875,140.1649932861328,139.87399291992188,139.88600158691406
2024-09-16 13:00:00+01:00,139.88600158691406,140.4429931640625,139.7480010986328,140.23500061035156
2024-09-16 14:00:00+01:00,140.2310028076172,140.4810028076172,140.20799255371094,140.4550018310547
2024-09-16 15:00:00+01:00,140.45700073242188,140.70799255371094,140.32000732421875,140.44700622558594
2024-09-16 16:00:00+01:00,140.4459991455078,140.91200256347656,140.4239959716797,140.7969970703125
2024-09-16 17:00:00+01:00,140.8000030517578,140.85699462890625,140.59800720214844,140.63999938964844
2024-09-16 18:00:00+01:00,140.64199829101562,140.76600646972656,140.5959930419922,140.6750030517578
2024-09-16 19:00:00+01:00,140.677001953125,140.74000549316406,140.60699462890625,140.71299743652344
2024-09-16 20:00:00+01:00,140.71299743652344,140.88099670410156,140.69200134277344,140.7050018310547
2024-09-16 21:00:00+01:00,140.69700622558594,140.72000122070312,140.5570068359375,140.60400390625
2024-09-16 22:00:00+01:00,140.5989990234375,140.64100646972656,140.5449981689453,140.6009979248047
2024-09-16 23:00:00+01:00,140.60699462890625,140.86599731445312,140.5970001220703,140.85899353027344
2024-09-17 00:00:00+01:00,140.86000061035156,141.24099731445312,140.74899291992188,140.79299926757812
2024-09-17 01:00:00+01:00,140.79200744628906,140.84500122070312,140.4669952392578,140.66200256347656
2024-09-17 02:00:00+01:00,140.65899658203125,140.6699981689453,140.33700561523438,140.4429931640625
2024-09-17 03:00:00+01:00,140.43899536132812,140.58799743652344,140.31500244140625,140.572998046875
2024-09-17 04:00:00+01:00,140.57200622558594,140.66700744628906,140.45799255371094,140.5959930419922
2024-09-17 05:00:00+01:00,140.59500122070312,140.7530059814453,140.5679931640625,140.6750030517578
2024-09-17 06:00:00+01:00,140.67799377441406,140.8040008544922,140.5,140.70599365234375
2024-09-17 07:00:00+01:00,140.70399475097656,140.72300720214844,140.51100158691406,140.67799377441406
2024-09-17 08:00:00+01:00,140.6790008544922,140.69700622558594,140.343994140625,140.60000610351562
2024-09-17 09:00:00+01:00,140.60000610351562,140.69500732421875,140.4340057373047,140.57400512695312
2024-09-17 10:00:00+01:00,140.57000732421875,140.64999389648438,140.468994140625,140.6439971923828
2024-09-17 11:00:00+01:00,140.64100646972656,140.6840057373047,140.5679931640625,140.6649932861328
2024-09-17 12:00:00+01:00,140.6649932861328,140.74099731445312,140.4770050048828,140.60400390625
2024-09-17 13:00:00+01:00,140.60499572753906,141.1280059814453,140.53599548339844,140.97000122070312
2024-09-17 14:00:00+01:00,140.96600341796875,141.66400146484375,140.86099243164062,141.58099365234375
2024-09-17 15:00:00+01:00,141.5800018310547,141.9010009765625,141.5260009765625,141.69500732421875
2024-09-17 16:00:00+01:00,141.69900512695312,141.81399536132812,141.57400512695312,141.7740020751953
2024-09-17 17:00:00+01:00,141.76800537109375,141.99400329589844,141.68600463867188,141.72799682617188
2024-09-17 18:00:00+01:00,141.7270050048828,142.00599670410156,141.71499633789062,141.9010009765625
2024-09-17 19:00:00+01:00,141.90199279785156,141.98699951171875,141.7899932861328,141.80599975585938
2024-09-17 20:00:00+01:00,141.8090057373047,142.2969970703125,141.7760009765625,142.22300720214844
2024-09-17 21:00:00+01:00,142.22000122070312,142.46499633789062,142.19200134277344,142.39300537109375
2024-09-17 22:00:00+01:00,142.38699340820312,142.39700317382812,142.29200744628906,142.34100341796875
2024-09-17 23:00:00+01:00,142.33299255371094,142.37600708007812,142.00799560546875,142.03500366210938
2024-09-18 00:00:00+01:00,142.0399932861328,142.0970001220703,141.88999938964844,142.0019989013672
2024-09-18 01:00:00+01:00,142.00799560546875,142.02000427246094,141.54600524902344,141.6439971923828
2024-09-18 02:00:00+01:00,141.64300537109375,141.76199340820312,141.4669952392578,141.51499938964844
2024-09-18 03:00:00+01:00,141.51600646972656,141.62399291992188,141.375,141.46800231933594
2024-09-18 04:00:00+01:00,141.46800231933594,141.46800231933594,141.28700256347656,141.39300537109375
2024-09-18 05:00:00+01:00,141.38999938964844,141.55499267578125,141.21800231933594,141.31500244140625
2024-09-18 06:00:00+01:00,141.31399536132812,141.54200744628906,141.2760009765625,141.53199768066406
2024-09-18 07:00:00+01:00,141.53199768066406,141.70399475097656,141.43600463867188,141.54200744628906
2024-09-18 08:00:00+01:00,141.5449981689453,141.9290008544922,141.52699279785156,141.8769989013672
2024-09-18 09:00:00+01:00,141.875,141.99600219726562,141.64599609375,141.7100067138672
2024-09-18 10:00:00+01:00,141.70799255371094,141.80999755859375,141.56399536132812,141.64500427246094
2024-09-18 11:00:00+01:00,141.64700317382812,141.70799255371094,141.5449981689453,141.60499572753906
2024-09-18 12:00:00+01:00,141.60400390625,141.91200256347656,141.55599975585938,141.84100341796875
2024-09-18 13:00:00+01:00,141.84100341796875,142.0590057373047,141.80799865722656,141.92599487304688
2024-09-18 14:00:00+01:00,141.86900329589844,141.91000366210938,141.6739959716797,141.75999450683594
2024-09-18 15:00:00+01:00,141.75900268554688,142.0659942626953,141.6909942626953,141.9980010986328
2024-09-18 16:00:00+01:00,142.0019989013672,142.03599548339844,141.85699462890625,141.92999267578125
2024-09-18 17:00:00+01:00,141.9340057373047,141.98899841308594,141.83599853515625,141.8820037841797
2024-09-18 18:00:00+01:00,141.87899780273438,142.06399536132812,141.80299377441406,141.906005859375
2024-09-18 19:00:00+01:00,141.96200561523438,141.96600341796875,140.43299865722656,141.12600708007812
2024-09-18 20:00:00+01:00,141.31100463867188,142.71099853515625,141.31100463867188,142.43600463867188
2024-09-18 21:00:00+01:00,142.4409942626953,142.49099731445312,142.1959991455078,142.2729949951172
2024-09-18 22:00:00+01:00,142.26800537109375,142.30499267578125,142.08399963378906,142.09800720214844
2024-09-18 23:00:00+01:00,142.09800720214844,142.20799255371094,141.87600708007812,142.09500122070312
2024-09-19 00:00:00+01:00,142.10699462890625,142.76300048828125,142.10400390625,142.6999969482422
2024-09-19 01:00:00+01:00,142.69900512695312,143.59100341796875,142.697998046875,143.48300170898438
2024-09-19 02:00:00+01:00,143.4810028076172,143.94400024414062,143.41400146484375,143.7239990234375
2024-09-19 03:00:00+01:00,143.7220001220703,143.76400756835938,143.16600036621094,143.19700622558594
2024-09-19 04:00:00+01:00,143.19700622558594,143.32000732421875,142.94400024414062,143.1649932861328
2024-09-19 05:00:00+01:00,143.16299438476562,143.29299926757812,143.0500030517578,143.17599487304688
2024-09-19 06:00:00+01:00,143.17300415039062,143.1999969482422,142.54600524902344,142.57200622558594
2024-09-19 07:00:00+01:00,142.572998046875,142.75599670410156,142.093994140625,142.2429962158203
2024-09-19 08:00:00+01:00,142.24600219726562,142.54800415039062,142.03500366210938,142.50799560546875
2024-09-19 09:00:00+01:00,142.50599670410156,142.91700744628906,142.4499969482422,142.79200744628906
2024-09-19 10:00:00+01:00,142.79200744628906,142.9770050048828,142.6790008544922,142.7570037841797
2024-09-19 11:00:00+01:00,142.7550048828125,143.17100524902344,142.7220001220703,142.8300018310547
2024-09-19 12:00:00+01:00,142.8280029296875,143.2530059814453,142.75599670410156,142.91700744628906
2024-09-19 13:00:00+01:00,142.91700744628906,143.75999450683594,142.70399475097656,143.75599670410156
2024-09-19 14:00:00+01:00,143.7550048828125,143.76800537109375,143.2760009765625,143.3300018310547
2024-09-19 15:00:00+01:00,143.32899475097656,143.33700561523438,142.7949981689453,142.9080047607422
2024-09-19 16:00:00+01:00,142.91099548339844,142.98500061035156,142.72799682617188,142.88099670410156
2024-09-19 17:00:00+01:00,142.8780059814453,143.13400268554688,142.84800720214844,143.03599548339844
2024-09-19 18:00:00+01:00,143.03399658203125,143.11500549316406,142.89199829101562,142.91600036621094
2024-09-19 19:00:00+01:00,142.9149932861328,142.93099975585938,142.5240020751953,142.6580047607422
2024-09-19 20:00:00+01:00,142.66000366210938,142.74400329589844,142.5679931640625,142.63099670410156
2024-09-19 21:00:00+01:00,142.6300048828125,142.6739959716797,142.5189971923828,142.61300659179688
2024-09-19 22:00:00+01:00,142.61199951171875,142.63999938964844,142.5260009765625,142.62399291992188
2024-09-19 23:00:00+01:00,142.61399841308594,142.63400268554688,142.51400756835938,142.58700561523438
2024-09-20 00:00:00+01:00,142.66000366210938,142.92599487304688,142.6439971923828,142.86099243164062
2024-09-20 01:00:00+01:00,142.86199951171875,142.89700317382812,142.40499877929688,142.40699768066406
2024-09-20 02:00:00+01:00,142.40699768066406,142.47799682617188,142.13600158691406,142.39700317382812
2024-09-20 03:00:00+01:00,142.3979949951172,142.78199768066406,142.29600524902344,142.46200561523438
2024-09-20 04:00:00+01:00,142.46200561523438,142.4810028076172,141.947998046875,142.29100036621094
2024-09-20 05:00:00+01:00,142.28900146484375,142.30799865722656,142.09500122070312,142.1840057373047
2024-09-20 06:00:00+01:00,142.1840057373047,142.3719940185547,142.13900756835938,142.27999877929688
2024-09-20 07:00:00+01:00,142.2779998779297,143.04299926757812,141.73300170898438,142.97999572753906
2024-09-20 08:00:00+01:00,142.97900390625,143.64599609375,142.8159942626953,143.6280059814453
2024-09-20 09:00:00+01:00,143.6219940185547,143.8820037841797,143.47300720214844,143.8070068359375
2024-09-20 10:00:00+01:00,143.80299377441406,143.94500732421875,143.63999938964844,143.93600463867188
2024-09-20 11:00:00+01:00,143.93699645996094,144.26699829101562,143.76800537109375,144.2530059814453
2024-09-20 12:00:00+01:00,144.2530059814453,144.42999267578125,144.20700073242188,144.21499633789062
2024-09-20 13:00:00+01:00,144.21600341796875,144.28500366210938,143.572998046875,143.66700744628906
2024-09-20 14:00:00+01:00,143.66600036621094,144.08999633789062,143.46299743652344,144.07200622558594
2024-09-20 15:00:00+01:00,144.0679931640625,144.44500732421875,144.0240020751953,144.42300415039062
2024-09-20 16:00:00+01:00,144.41700744628906,144.4949951171875,143.83999633789062,143.906005859375
2024-09-20 17:00:00+01:00,143.90699768066406,143.92999267578125,143.64199829101562,143.7530059814453
2024-09-20 18:00:00+01:00,143.7530059814453,144.1510009765625,143.73199462890625,143.97500610351562
2024-09-20 19:00:00+01:00,143.9739990234375,143.9810028076172,143.7949981689453,143.8699951171875
2024-09-20 20:00:00+01:00,143.8699951171875,143.9219970703125,143.71499633789062,143.91799926757812
2024-09-20 21:00:00+01:00,143.91700744628906,144.04800415039062,143.80799865722656,143.80799865722656
2024-09-23 00:00:00+01:00,143.92300415039062,144.08900451660156,143.802001953125,144.07899475097656
2024-09-23 01:00:00+01:00,144.06500244140625,144.25799560546875,144.02499389648438,144.11599731445312
2024-09-23 02:00:00+01:00,144.11700439453125,144.45899963378906,144.11599731445312,144.36700439453125
2024-09-23 03:00:00+01:00,144.37100219726562,144.44900512695312,144.302001953125,144.35699462890625
2024-09-23 04:00:00+01:00,144.36099243164062,144.4010009765625,144.25599670410156,144.31199645996094
2024-09-23 05:00:00+01:00,144.31199645996094,144.35000610351562,144.177001953125,144.2550048828125
2024-09-23 06:00:00+01:00,144.25,144.31900024414062,144.09500122070312,144.11199951171875
2024-09-23 07:00:00+01:00,144.11099243164062,144.1959991455078,143.86199951171875,143.98899841308594
2024-09-23 08:00:00+01:00,143.98800659179688,144.04100036621094,143.5590057373047,143.6649932861328
2024-09-23 09:00:00+01:00,143.66000366210938,143.7449951171875,143.43099975585938,143.58900451660156
2024-09-23 10:00:00+01:00,143.58799743652344,143.74600219726562,143.51300048828125,143.625
2024-09-23 11:00:00+01:00,143.62399291992188,143.66700744628906,143.2740020751953,143.37100219726562
2024-09-23 12:00:00+01:00,143.3679962158203,143.64500427246094,143.16000366210938,143.60699462890625
2024-09-23 13:00:00+01:00,143.60299682617188,143.87600708007812,143.4510040283203,143.77200317382812
2024-09-23 14:00:00+01:00,143.76800537109375,144.2050018310547,143.44900512695312,144.052001953125
2024-09-23 15:00:00+01:00,144.0570068359375,144.34500122070312,143.70599365234375,143.77099609375
2024-09-23 16:00:00+01:00,143.77099609375,143.94200134277344,143.56700134277344,143.58999633789062
2024-09-23 17:00:00+01:00,143.59300231933594,143.6269989013672,143.30799865722656,143.3419952392578
2024-09-23 18:00:00+01:00,143.33799743652344,143.4029998779297,143.2480010986328,143.4029998779297
2024-09-23 19:00:00+01:00,143.4040069580078,143.43600463867188,143.28799438476562,143.31900024414062
2024-09-23 20:00:00+01:00,143.31700134277344,143.50999450683594,143.3159942626953,143.48899841308594
2024-09-23 21:00:00+01:00,143.48899841308594,143.64500427246094,143.48399353027344,143.59800720214844
2024-09-23 22:00:00+01:00,143.57699584960938,143.5919952392578,143.46800231933594,143.57400512695312
2024-09-23 23:00:00+01:00,143.56199645996094,143.6999969482422,143.54600524902344,143.6280059814453
2024-09-24 00:00:00+01:00,143.62399291992188,143.77999877929688,143.51199340820312,143.6280059814453
2024-09-24 01:00:00+01:00,143.6320037841797,143.73500061035156,143.4040069580078,143.55099487304688
2024-09-24 02:00:00+01:00,143.5500030517578,143.91099548339844,143.52099609375,143.6300048828125
2024-09-24 03:00:00+01:00,143.62600708007812,143.71299743652344,143.3699951171875,143.66600036621094
2024-09-24 04:00:00+01:00,143.66299438476562,143.85499572753906,143.56399536132812,143.77099609375
2024-09-24 05:00:00+01:00,143.77200317382812,143.9409942626953,143.7469940185547,143.83900451660156
2024-09-24 06:00:00+01:00,143.83799743652344,144.19400024414062,143.83399963378906,144.09100341796875
2024-09-24 07:00:00+01:00,144.08799743652344,144.4669952392578,144.06700134277344,144.42599487304688
2024-09-24 08:00:00+01:00,144.4219970703125,144.677001953125,144.23199462890625,144.45199584960938
2024-09-24 09:00:00+01:00,144.4510040283203,144.63499450683594,144.21099853515625,144.28799438476562
2024-09-24 10:00:00+01:00,144.28900146484375,144.4770050048828,144.20599365234375,144.26499938964844
2024-09-24 11:00:00+01:00,144.26199340820312,144.35400390625,143.87100219726562,143.93499755859375
2024-09-24 12:00:00+01:00,143.93499755859375,144.16400146484375,143.82400512695312,143.97000122070312
2024-09-24 13:00:00+01:00,143.97300720214844,144.12100219726562,143.781005859375,143.96200561523438
2024-09-24 14:00:00+01:00,143.96299743652344,144.20700073242188,143.89500427246094,144.09800720214844
2024-09-24 15:00:00+01:00,144.1009979248047,144.10499572753906,143.42599487304688,143.6699981689453
2024-09-24 16:00:00+01:00,143.6699981689453,143.8699951171875,143.59500122070312,143.7760009765625
2024-09-24 17:00:00+01:00,143.7760009765625,143.79400634765625,143.39500427246094,143.45599365234375
2024-09-24 18:00:00+01:00,143.46400451660156,143.71099853515625,143.42599487304688,143.47500610351562
2024-09-24 19:00:00+01:00,143.47500610351562,143.49400329589844,143.26800537109375,143.38299560546875
2024-09-24 20:00:00+01:00,143.38400268554688,143.43600463867188,143.21800231933594,143.23899841308594
2024-09-24 21:00:00+01:00,143.23699951171875,143.2570037841797,143.10800170898438,143.21099853515625
2024-09-24 22:00:00+01:00,143.20799255371094,143.25,143.1219940185547,143.15899658203125
2024-09-24 23:00:00+01:00,143.15899658203125,143.24600219726562,142.88400268554688,143.0330047607422
2024-09-25 00:00:00+01:00,143.04299926757812,143.1479949951172,142.927001953125,142.9459991455078
2024-09-25 01:00:00+01:00,142.94400024414062,143.30799865722656,142.9040069580078,143.17300415039062
2024-09-25 02:00:00+01:00,143.17300415039062,143.4739990234375,143.09300231933594,143.44200134277344
2024-09-25 03:00:00+01:00,143.44400024414062,143.49400329589844,143.24200439453125,143.34500122070312
2024-09-25 04:00:00+01:00,143.3470001220703,143.4510040283203,143.27999877929688,143.29800415039062
2024-09-25 05:00:00+01:00,143.29200744628906,143.39500427246094,143.21600341796875,143.2530059814453
2024-09-25 06:00:00+01:00,143.25100708007812,143.37600708007812,143.1739959716797,143.2550048828125
2024-09-25 07:00:00+01:00,143.2550048828125,143.73899841308594,143.21800231933594,143.67799377441406
2024-09-25 08:00:00+01:00,143.67999267578125,143.90699768066406,143.57200622558594,143.87899780273438
2024-09-25 09:00:00+01:00,143.87899780273438,144.06399536132812,143.8780059814453,143.93699645996094
2024-09-25 10:00:00+01:00,143.93800354003906,144.25999450683594,143.9029998779297,144.1840057373047
2024-09-25 11:00:00+01:00,144.18099975585938,144.29600524902344,144.06399536132812,144.28199768066406
2024-09-25 12:00:00+01:00,144.28199768066406,144.44200134277344,144.25900268554688,144.30299377441406
2024-09-25 13:00:00+01:00,144.2989959716797,144.41000366210938,144.13800048828125,144.1999969482422
2024-09-25 14:00:00+01:00,144.19900512695312,144.21200561523438,143.85400390625,144.0469970703125
2024-09-25 15:00:00+01:00,144.0500030517578,144.39599609375,144.0399932861328,144.35800170898438
2024-09-25 16:00:00+01:00,144.35699462890625,144.60299682617188,144.30599975585938,144.3979949951172
2024-09-25 17:00:00+01:00,144.4010009765625,144.53799438476562,144.3699951171875,144.5330047607422
2024-09-25 18:00:00+01:00,144.53199768066406,144.74099731445312,144.4770050048828,144.55099487304688
2024-09-25 19:00:00+01:00,144.5489959716797,144.7169952392578,144.51100158691406,144.67599487304688
2024-09-25 20:00:00+01:00,144.677001953125,144.76800537109375,144.60499572753906,144.75799560546875
2024-09-25 21:00:00+01:00,144.7570037841797,144.8419952392578,144.7220001220703,144.74600219726562
2024-09-25 22:00:00+01:00,144.73199462890625,144.76600646972656,144.6280059814453,144.6479949951172
2024-09-25 23:00:00+01:00,144.66099548339844,144.67999267578125,144.53599548339844,144.64300537109375
2024-09-26 00:00:00+01:00,144.64700317382812,144.7729949951172,144.6060028076172,144.71400451660156
2024-09-26 01:00:00+01:00,144.71400451660156,144.7220001220703,144.43800354003906,144.49400329589844
2024-09-26 02:00:00+01:00,144.48899841308594,144.94500732421875,144.4669952392578,144.81199645996094
2024-09-26 03:00:00+01:00,144.81300354003906,144.94500732421875,144.75900268554688,144.8300018310547
2024-09-26 04:00:00+01:00,144.8350067138672,145.03700256347656,144.78399658203125,144.927001953125
2024-09-26 05:00:00+01:00,144.92599487304688,144.96600341796875,144.6199951171875,144.68800354003906
2024-09-26 06:00:00+01:00,144.6909942626953,144.8699951171875,144.6320037841797,144.71499633789062
2024-09-26 07:00:00+01:00,144.71499633789062,144.85699462890625,144.61199951171875,144.82899475097656
2024-09-26 08:00:00+01:00,144.8300018310547,145.1719970703125,144.71299743652344,145.02499389648438
2024-09-26 09:00:00+01:00,145.0240020751953,145.19900512695312,144.67799377441406,144.822998046875
2024-09-26 10:00:00+01:00,144.8249969482422,144.96800231933594,144.69700622558594,144.7030029296875
2024-09-26 11:00:00+01:00,144.7050018310547,144.7469940185547,144.33299255371094,144.35699462890625
2024-09-26 12:00:00+01:00,144.35699462890625,144.43299865722656,144.14999389648438,144.16299438476562
2024-09-26 13:00:00+01:00,144.16299438476562,144.72300720214844,144.10400390625,144.5590057373047
2024-09-26 14:00:00+01:00,144.56300354003906,144.70399475097656,144.2989959716797,144.59300231933594
2024-09-26 15:00:00+01:00,144.58299255371094,145.22000122070312,144.552001953125,144.83200073242188
2024-09-26 16:00:00+01:00,144.83299255371094,144.94700622558594,144.60499572753906,144.6739959716797
2024-09-26 17:00:00+01:00,144.677001953125,144.9040069580078,144.6750030517578,144.8560028076172
2024-09-26 18:00:00+01:00,144.85400390625,144.8560028076172,144.5330047607422,144.71600341796875
2024-09-26 19:00:00+01:00,144.71299743652344,144.7729949951172,144.55999755859375,144.62399291992188
2024-09-26 20:00:00+01:00,144.6199951171875,144.68600463867188,144.50399780273438,144.6580047607422
2024-09-26 21:00:00+01:00,144.66099548339844,144.8990020751953,144.65499877929688,144.80499267578125
2024-09-26 22:00:00+01:00,144.77499389648438,144.83599853515625,144.7030029296875,144.77000427246094
2024-09-26 23:00:00+01:00,144.76699829101562,144.97000122070312,144.74600219726562,144.85699462890625
2024-09-27 00:00:00+01:00,144.8679962158203,145.14199829101562,144.86700439453125,145.08200073242188
2024-09-27 01:00:00+01:00,145.0780029296875,145.47300720214844,144.92999267578125,145.4550018310547
2024-09-27 02:00:00+01:00,145.46200561523438,145.5760040283203,145.26699829101562,145.30499267578125
2024-09-27 03:00:00+01:00,145.30099487304688,145.34500122070312,144.9600067138672,145.09100341796875
2024-09-27 04:00:00+01:00,145.08700561523438,145.26300048828125,144.97799682617188,145.2530059814453
2024-09-27 05:00:00+01:00,145.24899291992188,145.8000030517578,145.24400329589844,145.79200744628906
